Player,Team,Service,Extension,Year,Non-Tendered,Outrighted,Next Year Salary,first_name,last_name,Source,Salary,Salary Diff
Jack Hannahan,Indians,3.065,False,2012,False,False,1135000.0,Jack,Hannahan,MLBTR,500000.0,635000.0
Jacoby Ellsbury,Red Sox,4.037,False,2012,False,False,8050000.000000001,Jacoby,Ellsbury,MLBTR,2400000.0,5650000.000000001
Jair Jurrjens,Braves,4.047,False,2012,False,False,5500000.0,Jair,Jurrjens,MLBTR,3250000.0,2250000.0
James Loney,Dodgers,5.012,False,2012,False,False,6375000.0,James,Loney,MLBTR,4875000.0,1500000.0
Jarrod Saltalamacchia,Red Sox,4.043,False,2012,False,False,2500000.0,Jarrod,Saltalamacchia,MLBTR,750000.0,1750000.0
Jason Grilli,Pirates,5.016,False,2012,False,False,1100000.0,Jason,Grilli,MLBTR,,
Jason Motte,Cardinals,3.027,False,2012,False,False,1950000.0,Jason,Motte,MLBTR,435000.0,1515000.0
Jason Vargas,Mariners,4.114,False,2012,False,False,4850000.0,Jason,Vargas,MLBTR,2450000.0,2400000.0
Jed Lowrie,Astros,3.111,False,2012,False,False,1150000.0,Jed,Lowrie,MLBTR,450000.0,700000.0
Jeff Mathis,Blue Jays,5.012,False,2012,False,False,1500000.0,Jeff,Mathis,MLBTR,1700000.0,-200000.0
Jeff Baker,Cubs,5.049,False,2012,False,False,1375000.0,Jeff,Baker,MLBTR,1175000.0,200000.0
Jeff Karstens,Pirates,4.132,False,2012,False,False,3100000.0,Jeff,Karstens,MLBTR,1100000.0,2000000.0
Jeff Niemann ,Rays,3.022,False,2012,False,False,2750000.0,Jeff,Niemann ,MLBTR,,
Jeremy Guthrie,Rockies,5.13,False,2012,False,False,8199999.999999999,Jeremy,Guthrie,MLBTR,5750000.0,2449999.999999999
Jerome Williams,Angels,3.049,False,2012,False,False,820000.0,Jerome,Williams,MLBTR,,
Jesse Litsch,Blue Jays,4.098,False,2012,False,False,975000.0,Jesse,Litsch,MLBTR,830000.0,145000.0
Jesus Flores,Nationals,4.079,False,2012,False,False,815000.0,Jesus,Flores,MLBTR,750000.0,65000.0
Jim Johnson,Orioles,3.165,False,2012,False,False,2625000.0,Jim,Johnson,MLBTR,975000.0,1650000.0
Joba Chamberlain,Yankees,4.055,False,2012,False,False,1675000.0,Joba,Chamberlain,MLBTR,1400000.0,275000.0
Joe Smith,Indians,4.091,False,2012,False,False,1750000.0,Joe,Smith,MLBTR,870000.0,880000.0
Joe Thatcher,Padres,3.068,False,2012,False,False,700000.0,Joe,Thatcher,MLBTR,433900.0,266100.0
Joel Peralta,Rays,5.132,False,2012,False,False,2175000.0,Joel,Peralta,MLBTR,925000.0,1250000.0
Joel Hanrahan,Pirates,4.065,False,2012,False,False,4100000.0,Joel,Hanrahan,MLBTR,1400000.0,2700000.0
Joey Devine,Athletics,4.069,False,2012,False,False,738000.0,Joey,Devine,MLBTR,557500.0,180500.0
John Baker,Padres,3.083,False,2012,False,False,750000.0,John,Baker,MLBTR,417000.0,333000.0
John Lannan ,Nationals,4.011,False,2012,False,False,5000000.0,John,Lannan ,MLBTR,,
John Danks,White Sox,5.0,True,2012,False,False,,John,Danks,MLBTR,6000000.0,
Jonathan Sanchez,Royals,5.071,False,2012,False,False,5600000.0,Jonathan,Sanchez,MLBTR,4800000.0,800000.0
Jordan Zimmermann,Nationals,2.154,False,2012,False,False,2300000.0,Jordan,Zimmermann,MLBTR,415000.0,1885000.0
Jose Veras ,Brewers,4.128,False,2012,False,False,2000000.0,Jose,Veras ,MLBTR,,
Jose Arredondo,Reds,2.168,True,2012,False,False,,Jose,Arredondo,MLBTR,480000.0,
Juan Carlos Oviedo,Marlins,5.108,False,2012,False,False,6000000.0,Juan,Carlos Oviedo,MLBTR,,
Justin Masterson,Indians,3.108,False,2012,False,False,3825000.0,Justin,Masterson,MLBTR,468400.0,3356600.0
Kameron Loe,Brewers,4.133,False,2012,False,False,2175000.0,Kameron,Loe,MLBTR,1250000.0,925000.0
Kelly Johnson,Blue Jays,6.127,False,2012,False,False,6375000.0,Kelly,Johnson,MLBTR,5850000.0,525000.0
Kendrys Morales,Angels,4.057,False,2012,False,False,2975000.0,Kendrys,Morales,MLBTR,2975000.0,0.0
Kevin Slowey,Indians,4.053,False,2012,False,False,2750000.0,Kevin,Slowey,MLBTR,2700000.0,50000.0
Kyle McClellan,Cardinals,4.0,False,2012,False,False,2500000.0,Kyle,McClellan,MLBTR,1375000.0,1125000.0
Kyle Kendrick,Phillies,3.159,False,2012,False,False,3585000.0,Kyle,Kendrick,MLBTR,2450000.0,1135000.0
Landon Powell,Athletics,2.153,False,2012,False,False,620000.0,Landon,Powell,MLBTR,420000.0,200000.0
Luke Gregerson,Padres,3.0,False,2012,False,False,1550000.0,Luke,Gregerson,MLBTR,447800.0,1102200.0
Luke Hochevar,Royals,3.151,False,2012,False,False,3510000.0,Luke,Hochevar,MLBTR,1760000.0,1750000.0
Manny Parra,Brewers,4.063,False,2012,False,False,1200000.0,Manny,Parra,MLBTR,1200000.0,0.0
Manny Acosta,Mets,3.066,False,2012,False,False,875000.0,Manny,Acosta,MLBTR,,
Mark Lowe,Rangers,5.087,False,2012,False,False,1700000.0,Mark,Lowe,MLBTR,1200000.0,500000.0
Martin Prado,Braves,4.105,False,2012,False,False,4750000.0,Martin,Prado,MLBTR,3100000.0,1650000.0
Matt Albers,Red Sox,4.141,False,2012,False,False,1075000.0,Matt,Albers,MLBTR,875000.0,200000.0
Matt Garza,Cubs,4.149,False,2012,False,False,9500000.0,Matt,Garza,MLBTR,5950000.0,3550000.0
Matt Harrison,Rangers,3.083,False,2012,False,False,2950000.0,Matt,Harrison,MLBTR,428830.0,2521170.0
Matt Kemp,Dodgers,5.049,True,2012,False,False,,Matt,Kemp,MLBTR,7100000.0,
Max Scherzer,Tigers,3.079,False,2012,False,False,3750000.0,Max,Scherzer,MLBTR,600000.0,3150000.0
Melky Cabrera,Giants,5.148,False,2012,False,False,6000000.0,Melky,Cabrera,MLBTR,1250000.0,4750000.0
"Melvin Upton, Jr.",Rays,5.126,False,2012,False,False,7000000.0,Melvin,"Upton, Jr.",MLBTR,,
Michael Bourn,Braves,5.028,False,2012,False,False,6845000.0,Michael,Bourn,MLBTR,4400000.0,2445000.0
Miguel Montero,Diamondbacks,5.031,False,2012,False,False,5900000.0,Miguel,Montero,MLBTR,3200000.0,2700000.0
Mike Fontenot,Giants,4.139,False,2012,False,False,1050000.0,Mike,Fontenot,MLBTR,1050000.0,0.0
Mike Pelfrey,Mets,4.122,False,2012,False,False,5675000.0,Mike,Pelfrey,MLBTR,3925000.0,1750000.0
Mike Morse,Nationals,4.114,True,2012,False,False,,Mike,Morse,MLBTR,,
Mike Napoli,Rangers,5.151,False,2012,False,False,9400000.0,Mike,Napoli,MLBTR,5800000.0,3600000.0
Mike Adams,Rangers,5.019,False,2012,False,False,4400000.0,Mike,Adams,MLBTR,2535000.0,1865000.0
Mike Aviles,Red Sox,3.091,False,2012,False,False,1200000.0,Mike,Aviles,MLBTR,640000.0,560000.0
Mitch Maier,Royals,3.071,False,2012,False,False,865000.0,Mitch,Maier,MLBTR,459000.0,406000.0
Nate Schierholtz,Giants,3.078,False,2012,False,False,1300000.0,Nate,Schierholtz,MLBTR,432500.0,867500.0
Nelson Cruz,Rangers,4.082,True,2012,False,False,,Nelson,Cruz,MLBTR,3650000.0,
Nick Hundley,Padres,3.088,False,2012,False,False,2000000.0,Nick,Hundley,MLBTR,439900.0,1560100.0
Nick Masset,Reds,4.146,True,2012,False,False,,Nick,Masset,MLBTR,1725000.0,
Nyjer Morgan,Brewers,3.12,False,2012,False,False,2350000.0,Nyjer,Morgan,MLBTR,450000.0,1900000.0
Pablo Sandoval,Giants,3.047,True,2012,False,False,,Pablo,Sandoval,MLBTR,500000.0,
Paul Janish,Reds,3.064,False,2012,False,False,850000.0,Paul,Janish,MLBTR,437500.0,412500.0
Phil Coke,Tigers,3.028,False,2012,False,False,1100000.0,Phil,Coke,MLBTR,440000.0,660000.0
Phil Hughes,Yankees,4.113,False,2012,False,False,3200000.0,Phil,Hughes,MLBTR,2700000.0,500000.0
Rafael Perez,Indians,4.157,False,2012,False,False,2005000.0,Rafael,Perez,MLBTR,1330000.0,675000.0
Ramon Ramirez,Mets,5.113,False,2012,False,False,2650000.0,Ramon,Ramirez,MLBTR,,
Randy Wells,Cubs,3.016,False,2012,False,False,2705000.0,Randy,Wells,MLBTR,475000.0,2230000.0
Rick Porcello,Tigers,2.17,False,2012,False,False,3100000.0,Rick,Porcello,MLBTR,1536000.0,1564000.0
Robert Andino,Orioles,3.094,False,2012,False,False,1300000.0,Robert,Andino,MLBTR,421500.0,878500.0
Russell Martin,Yankees,5.15,False,2012,False,False,7500000.0,Russell,Martin,MLBTR,4000000.0,3500000.0
Ryan Sweeney,Red Sox,4.053,False,2012,False,False,1750000.0,Ryan,Sweeney,MLBTR,1400000.0,350000.0
Ryan Roberts,Diamondbacks,2.15,False,2012,False,False,2013000.0,Ryan,Roberts,MLBTR,423500.0,1589500.0
Ryan Vogelsong,Giants,5.02,True,2012,False,False,,Ryan,Vogelsong,MLBTR,,
Santiago Casilla,Giants,4.148,False,2012,False,False,2200000.0,Santiago,Casilla,MLBTR,,
Sergio Romo,Giants,3.097,False,2012,False,False,1575000.0,Sergio,Romo,MLBTR,450000.0,1125000.0
Seth Smith,Rockies,3.119,False,2012,False,False,2415000.0,Seth,Smith,MLBTR,429000.0,1986000.0
Shaun Marcum,Brewers,5.128,False,2012,False,False,7725000.0,Shaun,Marcum,MLBTR,3950000.0,3775000.0
Shawn Kelley,Mariners,2.16,False,2012,False,False,600000.0,Shawn,Kelley,MLBTR,420000.0,180000.0
Shin-Soo Choo,Indians,4.119,False,2012,False,False,4900000.0,Shin-Soo,Choo,MLBTR,,
Skip Schumaker,Cardinals,5.051,True,2012,False,False,,Skip,Schumaker,MLBTR,2750000.0,
Tim Lincecum,Giants,4.148,True,2012,False,False,,Tim,Lincecum,MLBTR,14000000.0,
Tim Stauffer,Padres,4.007,False,2012,False,False,3200000.0,Tim,Stauffer,MLBTR,1075000.0,2125000.0
Tom Gorzelanny,Nationals,4.16,False,2012,False,False,3000000.0,Tom,Gorzelanny,MLBTR,2100000.0,900000.0
Tony Gwynn,Dodgers,4.044,True,2012,False,False,,Tony,Gwynn,MLBTR,,
Tyler Clippard,Nationals,2.148,False,2012,False,False,1650000.0,Tyler,Clippard,MLBTR,443000.0,1207000.0
Will Venable,Padres,2.155,False,2012,False,False,1475000.0,Will,Venable,MLBTR,444400.0,1030600.0
Wilson Valdez,Reds,3.096,False,2012,False,False,930000.0,Wilson,Valdez,MLBTR,560000.0,370000.0
A.J. Ellis,Dodgers,2.151,False,2013,False,False,2000000.0,A.J.,Ellis,MLBTR,490000.0,1510000.0
Adam Rosales,Athletics,3.099,False,2013,False,False,700000.0,Adam,Rosales,MLBTR,,
Alberto Callaspo,Angels,5.135,True,2013,False,False,,Alberto,Callaspo,MLBTR,3150000.0,
Alejandro de Aza,White Sox,3.139,False,2013,False,False,2075000.0,Alejandro,de Aza,MLBTR,,
Alex Avila,Tigers,3.061,False,2013,False,False,2950000.0,Alex,Avila,MLBTR,510000.0,2440000.0
Alexi Casilla,Orioles,5.038,False,2013,False,False,1700000.0,Alexi,Casilla,MLBTR,1382500.0,317500.0
Alfredo Aceves,Red Sox,4.001,False,2013,False,False,2650000.0,Alfredo,Aceves,MLBTR,1200000.0,1450000.0
Alfredo Simon,Reds,3.142,False,2013,False,False,890000.0,Alfredo,Simon,MLBTR,487000.0,403000.0
Andrew Bailey,Red Sox,4.0,False,2013,False,False,4100000.0,Andrew,Bailey,MLBTR,3900000.0,200000.0
Andrew Miller,Red Sox,4.062,False,2013,False,False,1475000.0,Andrew,Miller,MLBTR,1040000.0,435000.0
Antonio Bastardo,Phillies,3.054,False,2013,False,False,1400000.0,Antonio,Bastardo,MLBTR,505000.0,895000.0
Austin Jackson,Tigers,3.0,False,2013,False,False,3500000.0,Austin,Jackson,MLBTR,500000.0,3000000.0
Blake Wood,Indians,2.145,False,2013,False,False,560000.0,Blake,Wood,MLBTR,502000.0,58000.0
Bobby Parnell,Mets,3.132,False,2013,False,False,1700000.0,Bobby,Parnell,MLBTR,504000.0,1196000.0
Boone Logan,Yankees,5.14,False,2013,False,False,3150000.0,Boone,Logan,MLBTR,1875000.0,1275000.0
Brad Ziegler,Diamondbacks,4.122,False,2013,False,False,3150000.0,Brad,Ziegler,MLBTR,1795000.0,1355000.0
Brandon Moss,Athletics,2.16,False,2013,False,False,1600000.0,Brandon,Moss,MLBTR,,
Brendan Ryan,Mariners,5.082,False,2013,False,False,3250000.0,Brendan,Ryan,MLBTR,1750000.0,1500000.0
Brennan Boesch,Tigers,3.0,False,2013,False,False,2300000.0,Brennan,Boesch,MLBTR,502500.0,1797500.0
Brett Hayes,Royals,2.148,False,2013,False,False,600000.0,Brett,Hayes,MLBTR,480000.0,120000.0
Brett Gardner,Yankees,4.072,False,2013,False,False,2850000.0,Brett,Gardner,MLBTR,2800000.0,50000.0
Brian Matusz,Orioles,2.156,False,2013,False,False,1600000.0,Brian,Matusz,MLBTR,1450000.0,150000.0
Brian Duensing,Twins,3.104,False,2013,False,False,1300000.0,Brian,Duensing,MLBTR,515000.0,785000.0
Bud Norris,Astros,3.068,False,2013,False,False,3000000.0,Bud,Norris,MLBTR,511000.0,2489000.0
Burke Badenhop,Brewers,4.116,False,2013,False,False,1550000.0,Burke,Badenhop,MLBTR,1075000.0,475000.0
Buster Posey,Giants,2.161,False,2013,False,False,8000000.0,Buster,Posey,MLBTR,615000.0,7385000.0
Carlos Gomez,Brewers,5.141,False,2013,False,False,4300000.0,Carlos,Gomez,MLBTR,1962500.0,2337500.0
Charlie Morton,Pirates,4.01,False,2013,False,False,2000000.0,Charlie,Morton,MLBTR,2445000.0,-445000.0
Chase Headley,Padres,4.123,False,2013,False,False,8575000.0,Chase,Headley,MLBTR,3475000.0,5100000.0
Chris Narveson,Brewers,3.102,False,2013,False,False,840000.0,Chris,Narveson,MLBTR,500000.0,340000.0
Chris Johnson,Diamondbacks,2.144,False,2013,False,False,2288000.0,Chris,Johnson,MLBTR,495000.0,1793000.0
Chris Perez,Indians,4.136,False,2013,False,False,7300000.0,Chris,Perez,MLBTR,4500000.0,2800000.0
Chris Davis,Orioles,3.061,False,2013,False,False,3300000.0,Chris,Davis,MLBTR,488000.0,2812000.0
Chris Resop,Athletics,4.038,False,2013,False,False,1350000.0,Chris,Resop,MLBTR,850000.0,500000.0
Chris Heisey,Reds,2.157,False,2013,False,False,1325000.0,Chris,Heisey,MLBTR,495000.0,830000.0
Chris Getz,Royals,4.05,False,2013,False,False,1050000.0,Chris,Getz,MLBTR,967500.0,82500.0
Clayton Richard,Padres,4.07,False,2013,False,False,5240000.0,Clayton,Richard,MLBTR,2705000.0,2535000.0
Cliff Pennington,Diamondbacks,3.114,True,2013,False,False,,Cliff,Pennington,MLBTR,490000.0,
Colby Rasmus,Blue Jays,4.0,False,2013,False,False,4675000.0,Colby,Rasmus,MLBTR,2700000.0,1975000.0
Craig Stammen,Nationals,2.16,True,2013,False,False,,Craig,Stammen,MLBTR,485000.0,
Craig Breslow,Red Sox,5.088,True,2013,False,False,,Craig,Breslow,MLBTR,1795000.0,
Cristhian Martinez,Braves,2.158,False,2013,False,False,750000.0,Cristhian,Martinez,MLBTR,491250.0,258750.0
Daniel Murphy,Mets,3.109,False,2013,False,False,2925000.0,Daniel,Murphy,MLBTR,,
Daniel Bard,Red Sox,3.074,False,2013,False,False,1863000.0,Daniel,Bard,MLBTR,1612500.0,250500.0
Daric Barton,Athletics,3.148,False,2013,False,False,1100000.0,Daric,Barton,MLBTR,1100000.0,0.0
Darren O'Day,Orioles,4.103,True,2013,False,False,,Darren,O'Day,MLBTR,1350000.0,
David Freese,Cardinals,3.028,False,2013,False,False,3150000.0,David,Freese,MLBTR,508000.0,2642000.0
David Murphy,Rangers,5.087,False,2013,False,False,5775000.0,David,Murphy,MLBTR,3625000.0,2150000.0
David Price,Rays,3.164,False,2013,False,False,10113000.0,David,Price,MLBTR,4350000.0,5763000.0
David Robertson,Yankees,4.07,False,2013,False,False,3100000.0,David,Robertson,MLBTR,1600000.0,1500000.0
Dexter Fowler,Rockies,3.168,True,2013,False,False,,Dexter,Fowler,MLBTR,2350000.0,
Doug Fister,Tigers,3.058,False,2013,False,False,4000000.0,Doug,Fister,MLBTR,507500.0,3492500.0
Drew Storen,Nationals,2.14,False,2013,False,False,2500000.0,Drew,Storen,MLBTR,498750.0,2001250.0
Drew Stubbs,Indians,3.047,False,2013,False,False,2825000.0,Drew,Stubbs,MLBTR,527500.0,2297500.0
Drew Butera,Twins,2.156,False,2013,False,False,700000.0,Drew,Butera,MLBTR,,
Edinson Volquez,Padres,5.059,False,2013,False,False,5725000.0,Edinson,Volquez,MLBTR,2237500.0,3487500.0
Edward Mujica,Cardinals,5.115,False,2013,False,False,3200000.0,Edward,Mujica,MLBTR,1625000.0,1575000.0
Emilio Bonifacio,Blue Jays,4.066,False,2013,False,False,2600000.0,Emilio,Bonifacio,MLBTR,2200000.0,400000.0
Eric O'Flaherty,Braves,5.062,False,2013,False,False,4320000.0,Eric,O'Flaherty,MLBTR,2490000.0,1830000.0
Everth Cabrera,Padres,2.144,False,2013,False,False,1275000.0,Everth,Cabrera,MLBTR,,
Felipe Paulino,Royals,4.163,False,2013,False,False,1750000.0,Felipe,Paulino,MLBTR,1900000.0,-150000.0
Franklin Morales,Red Sox,4.007,False,2013,False,False,1488000.0,Franklin,Morales,MLBTR,850000.0,638000.0
Gaby Sanchez,Pirates,3.025,False,2013,False,False,1750000.0,Gaby,Sanchez,MLBTR,483000.0,1267000.0
Garrett Jones,Pirates,3.158,False,2013,False,False,4500000.0,Garrett,Jones,MLBTR,2250000.0,2250000.0
George Kottaras,Royals,3.149,False,2013,False,False,1000000.0,George,Kottaras,MLBTR,700000.0,300000.0
Gerardo Parra,Diamondbacks,3.145,False,2013,False,False,2350000.0,Gerardo,Parra,MLBTR,502000.0,1848000.0
Gordon Beckham,White Sox,3.123,False,2013,False,False,2925000.0,Gordon,Beckham,MLBTR,520000.0,2405000.0
Gregor Blanco,Giants,2.164,False,2013,False,False,1350000.0,Gregor,Blanco,MLBTR,516000.0,834000.0
Homer Bailey,Reds,4.017,False,2013,False,False,5350000.0,Homer,Bailey,MLBTR,2425000.0,2925000.0
Hunter Pence,Giants,5.156,False,2013,False,False,13800000.0,Hunter,Pence,MLBTR,10400000.0,3400000.0
Ian Kennedy,Diamondbacks,3.124,False,2013,False,False,4265000.0,Ian,Kennedy,MLBTR,519500.0,3745500.0
Ian Desmond,Nationals,3.027,False,2013,False,False,3800000.0,Ian,Desmond,MLBTR,512500.0,3287500.0
Ike Davis,Mets,2.168,False,2013,False,False,3125000.0,Ike,Davis,MLBTR,506690.0,2618310.0
J.A. Happ,Blue Jays,4.047,False,2013,False,False,3700000.0,J.A.,Happ,MLBTR,2350000.0,1350000.0
Jacoby Ellsbury,Red Sox,5.037,False,2013,False,False,9000000.0,Jacoby,Ellsbury,MLBTR,8050000.0,950000.0
James Russell,Cubs,3.0,False,2013,False,False,1075000.0,James,Russell,MLBTR,512500.0,562500.0
James McDonald,Pirates,3.08,False,2013,False,False,3025000.0,James,McDonald,MLBTR,502500.0,2522500.0
Jared Burton,Twins,5.014,True,2013,False,False,,Jared,Burton,MLBTR,750000.0,
Jarrod Saltalamacchia,Red Sox,5.043,False,2013,False,False,4500000.0,Jarrod,Saltalamacchia,MLBTR,2500000.0,2000000.0
Jason Heyward,Braves,3.0,False,2013,False,False,3650000.0,Jason,Heyward,MLBTR,565000.0,3085000.0
Jason Motte,Cardinals,4.027,True,2013,False,False,,Jason,Motte,MLBTR,1950000.0,
Jason Vargas,Angels,5.114,False,2013,False,False,8500000.0,Jason,Vargas,MLBTR,4850000.0,3650000.0
Jason Hammel,Orioles,5.153,False,2013,False,False,6750000.0,Jason,Hammel,MLBTR,4750000.0,2000000.0
Jed Lowrie,Astros,4.111,False,2013,False,False,2400000.0,Jed,Lowrie,MLBTR,1150000.0,1250000.0
Jeff Samardzija,Cubs,3.028,False,2013,False,False,2640000.0,Jeff,Samardzija,MLBTR,2640000.0,0.0
Jeff Niemann,Rays,4.022,False,2013,False,False,3000000.0,Jeff,Niemann,MLBTR,2750000.0,250000.0
Jerome Williams,Angels,4.049,False,2013,False,False,2000000.0,Jerome,Williams,MLBTR,820000.0,1180000.0
Jerry Blevins,Athletics,3.081,False,2013,False,False,1100000.0,Jerry,Blevins,MLBTR,490000.0,610000.0
Jhoulys Chacin,Rockies,3.012,True,2013,False,False,,Jhoulys,Chacin,MLBTR,482000.0,
Jim Johnson,Orioles,4.165,False,2013,False,False,6500000.0,Jim,Johnson,MLBTR,2625000.0,3875000.0
Joaquin Arias,Giants,3.071,False,2013,False,False,925000.0,Joaquin,Arias,MLBTR,,
Joba Chamberlain,Yankees,5.055,False,2013,False,False,1875000.0,Joba,Chamberlain,MLBTR,1675000.0,200000.0
Joe Smith,Indians,5.091,False,2013,False,False,3150000.0,Joe,Smith,MLBTR,1750000.0,1400000.0
Joe Thatcher,Padres,4.068,False,2013,False,False,1350000.0,Joe,Thatcher,MLBTR,700000.0,650000.0
Joel Hanrahan,Red Sox,5.065,False,2013,False,False,7040000.0,Joel,Hanrahan,MLBTR,4100000.0,2940000.0
John Axford,Brewers,2.17,False,2013,False,False,5000000.0,John,Axford,MLBTR,525000.0,4475000.0
John Jaso,Athletics,3.032,False,2013,False,False,1800000.0,John,Jaso,MLBTR,495200.0,1304800.0
John Baker,Padres,4.083,False,2013,False,False,930000.0,John,Baker,MLBTR,750000.0,180000.0
Jonathan Herrera,Rockies,3.001,False,2013,False,False,900000.0,Jonathan,Herrera,MLBTR,482000.0,418000.0
Jonny Venters,Braves,3.0,False,2013,False,False,1625000.0,Jonny,Venters,MLBTR,533000.0,1092000.0
Jordan Zimmermann,Nationals,3.154,False,2013,False,False,5350000.0,Jordan,Zimmermann,MLBTR,2300000.0,3050000.0
Jose Mijares,Giants,4.024,False,2013,False,False,1800000.0,Jose,Mijares,MLBTR,925000.0,875000.0
Josh Kinney,Mariners,3.086,False,2013,False,False,700000.0,Josh,Kinney,MLBTR,,
Josh Thole,Blue Jays,2.142,True,2013,False,False,,Josh,Thole,MLBTR,498920.0,
Josh Outman,Rockies,3.046,False,2013,False,False,675000.0,Josh,Outman,MLBTR,482000.0,193000.0
Justin Masterson,Indians,4.108,False,2013,False,False,5688000.0,Justin,Masterson,MLBTR,3825000.0,1863000.0
Kendrys Morales,Mariners,5.057,False,2013,False,False,5250000.0,Kendrys,Morales,MLBTR,2975000.0,2275000.0
Kevin Jepsen,Angels,2.163,False,2013,False,False,1181000.0,Kevin,Jepsen,MLBTR,501000.0,680000.0
Kevin Frandsen,Phillies,3.151,False,2013,False,False,850000.0,Kevin,Frandsen,MLBTR,,
Kris Medlen,Braves,3.137,False,2013,False,False,2600000.0,Kris,Medlen,MLBTR,490000.0,2110000.0
Kyle Blanks,Padres,3.032,False,2013,False,False,605000.0,Kyle,Blanks,MLBTR,492400.0,112600.0
Logan Ondrusek,Reds,2.144,True,2013,False,False,,Logan,Ondrusek,MLBTR,492500.0,
Lou Marson,Indians,3.036,False,2013,False,False,1000000.0,Lou,Marson,MLBTR,491700.0,508300.0
Luis Valbuena,Cubs,2.148,False,2013,False,False,930000.0,Luis,Valbuena,MLBTR,492500.0,437500.0
Luke Gregerson,Padres,4.0,False,2013,False,False,3200000.0,Luke,Gregerson,MLBTR,1550000.0,1650000.0
Luke Hochevar,Royals,4.151,False,2013,False,False,4560000.0,Luke,Hochevar,MLBTR,3510000.0,1050000.0
Marc Rzepczynski,Cardinals,3.036,False,2013,False,False,1100000.0,Marc,Rzepczynski,MLBTR,504000.0,596000.0
Marco Estrada,Brewers,3.035,False,2013,False,False,1955000.0,Marco,Estrada,MLBTR,486000.0,1469000.0
Martin Prado,Diamondbacks,5.105,True,2013,False,False,,Martin,Prado,MLBTR,4750000.0,
Mat Latos,Reds,3.079,True,2013,False,False,,Mat,Latos,MLBTR,550000.0,
Matt Garza,Cubs,5.149,False,2013,False,False,10250000.0,Matt,Garza,MLBTR,9500000.0,750000.0
Matt Albers,Indians,5.141,False,2013,False,False,1750000.0,Matt,Albers,MLBTR,1075000.0,675000.0
Matt Wieters,Orioles,3.129,False,2013,False,False,5500000.0,Matt,Wieters,MLBTR,500000.0,5000000.0
Matt Harrison,Rangers,4.083,True,2013,False,False,,Matt,Harrison,MLBTR,2950000.0,
Matt Joyce,Rays,3.123,False,2013,False,False,2450000.0,Matt,Joyce,MLBTR,499500.0,1950500.0
Max Scherzer,Tigers,4.079,False,2013,False,False,6725000.0,Max,Scherzer,MLBTR,3750000.0,2975000.0
Mike Aviles,Indians,4.091,True,2013,False,False,,Mike,Aviles,MLBTR,1200000.0,
Mike Leake,Reds,3.0,False,2013,False,False,3060000.0,Mike,Leake,MLBTR,507500.0,2552500.0
Mitchell Boggs,Cardinals,3.125,False,2013,False,False,1475000.0,Mitchell,Boggs,MLBTR,506000.0,969000.0
Neftali Feliz,Rangers,3.064,False,2013,False,False,2900000.0,Neftali,Feliz,MLBTR,502000.0,2398000.0
Neil Walker,Pirates,2.166,False,2013,False,False,3300000.0,Neil,Walker,MLBTR,500000.0,2800000.0
Nolan Reimold,Orioles,3.004,False,2013,False,False,1000000.0,Nolan,Reimold,MLBTR,490500.0,509500.0
Pat Neshek,Athletics,4.159,False,2013,False,False,975000.0,Pat,Neshek,MLBTR,,
Paul Janish,Braves,3.145,False,2013,False,False,725000.0,Paul,Janish,MLBTR,850000.0,-125000.0
Phil Coke,Tigers,4.028,False,2013,False,False,1850000.0,Phil,Coke,MLBTR,1100000.0,750000.0
Phil Hughes,Yankees,5.113,False,2013,False,False,7150000.0,Phil,Hughes,MLBTR,3200000.0,3950000.0
Rajai Davis,Blue Jays,5.167,False,2013,False,False,2500000.0,Rajai,Davis,MLBTR,2750000.0,-250000.0
